# vehicle id = 3
# random fix= 0.90337226
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    254.40,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    254.60,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11522,     1.911,  -0.00493,     -1.00,  0.222222,         2, 0.00000
    254.80,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11422,     1.913,  -0.01950,     -1.00,  0.222222,         2, 0.00000
    255.00,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11042,     1.919,  -0.04302,     -1.00,  0.222222,         2, 0.00000
    255.20,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.10139,     1.931,  -0.07485,     -1.00,  0.222222,         2, 0.00000
    255.40,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.08512,     1.950,  -0.11441,     -1.00,  0.222222,         2, 0.00000
    255.60,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.06003,     1.978,  -0.16115,     -1.00,  0.222222,         2, 0.00000
    255.80,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.02513,     2.015,  -0.21456,     -1.00,  0.222222,         2, 0.00000
    256.00,         4,         0,     948.4,   4340.23,     0.004,   0.01991,   0.01991,     2.064,  -0.27019,     -1.00,  0.222308,         2, 0.00000
    256.20,         4,         0,     948.4,   4340.23,     0.018,   0.06940,   0.06940,     2.123,  -0.32169,     -1.00,  0.222720,         2, 0.00000
    256.40,         4,         0,     948.4,   4340.24,     0.041,   0.11512,   0.11512,     2.192,  -0.36942,     -1.00,  0.223597,         2, 0.00000
    256.60,         4,         0,     948.5,   4340.25,     0.072,   0.15732,   0.15732,     2.270,  -0.41371,     -1.00,  0.225032,         2, 0.00000
    256.80,         4,         0,     948.5,   4340.27,     0.112,   0.19625,   0.19625,     2.357,  -0.45485,     -1.00,  0.227076,         2, 0.00000
    257.00,         4,         0,     948.5,   4340.30,     0.158,   0.23219,   0.23219,     2.452,  -0.49312,     -1.00,  0.229743,         2, 0.00000
    257.20,         4,         0,     948.5,   4340.33,     0.211,   0.26538,   0.26538,     2.554,  -0.52876,     -1.00,  0.233022,         2, 0.00000
    257.40,         4,         0,     948.6,   4340.38,     0.270,   0.29605,   0.29605,     2.663,  -0.56200,     -1.00,  0.236881,         2, 0.00000
    257.60,         4,         0,     948.6,   4340.44,     0.335,   0.32441,   0.32441,     2.779,  -0.59301,     -1.00,  0.241271,         2, 0.00000
    257.80,         4,         0,     948.7,   4340.52,     0.405,   0.35068,   0.35068,     2.900,  -0.62198,     -1.00,  0.246140,         2, 0.00000
    258.00,         4,         0,     948.8,   4340.61,     0.480,   0.37502,   0.37502,     3.027,  -0.64904,     -1.00,  0.251432,         2, 0.00000
    258.20,         4,         0,     948.9,   4340.71,     0.560,   0.39760,   0.39760,     3.160,  -0.67432,     -1.00,  0.257095,         2, 0.00000
    258.40,         4,         0,     949.0,   4340.83,     0.644,   0.41857,   0.41857,     3.297,  -0.69794,     -1.00,  0.263083,         2, 0.00000
    258.60,         4,         0,     949.2,   4340.97,     0.731,   0.43805,   0.43805,     3.439,  -0.71999,     -1.00,  0.269360,         2, 0.00000
    258.80,         4,         0,     949.3,   4341.12,     0.822,   0.45616,   0.45616,     3.585,  -0.74055,     -1.00,  0.275896,         2, 0.00000
    259.00,         4,         0,     949.5,   4341.30,     0.917,   0.47301,   0.47301,     3.735,  -0.75971,     -1.00,  0.282674,         2, 0.00000
    259.20,         4,         0,     949.7,   4341.49,     1.015,   0.48868,   0.48868,     3.889,  -0.77752,     -1.00,  0.483692,         2, 0.00000
    259.40,         4,         0,     949.9,   4341.70,     1.115,   0.50327,   0.50327,     4.046,  -0.79405,     -1.00,  0.492625,         2, 0.00000
    259.60,         4,         0,     950.1,   4341.94,     1.219,   0.51683,   0.51683,     4.206,  -0.80936,     -1.00,  0.502032,         2, 0.00000
    259.80,         4,         0,     950.4,   4342.19,     1.325,   0.52945,   0.52945,     4.369,  -0.82349,     -1.00,  0.511895,         2, 0.00000
    260.00,         4,         0,     950.7,   4342.47,     1.433,   0.54117,   0.54117,     4.535,  -0.83648,     -1.00,  0.522190,         2, 0.00000
    260.20,         4,         0,     951.0,   4342.76,     1.543,   0.55206,   0.55206,     4.704,  -0.84838,     -1.00,  0.532896,         2, 0.00000
    260.40,         4,         0,     951.3,   4343.08,     1.656,   0.56215,   0.56215,     4.875,  -0.85923,     -1.00,  0.543987,         2, 0.00000
    260.60,         4,         0,     951.6,   4343.43,     1.770,   0.57151,   0.57151,     5.047,  -0.86906,     -1.00,  0.555439,         2, 0.00000
    260.80,         4,         0,     952.0,   4343.79,     1.886,   0.58015,   0.58015,     5.222,  -0.87791,     -1.00,  0.567225,         2, 0.00000
    261.00,         4,         0,     952.4,   4344.18,     2.004,   0.58813,   0.58813,     5.398,  -0.88581,     -1.00,  0.585031,         2, 0.00000
    261.20,         4,         0,     952.8,   4344.59,     2.123,   0.59548,   0.59548,     5.576,  -0.89280,     -1.00,  0.608914,         2, 0.00000
    261.40,         4,         0,     953.2,   4345.03,     2.243,   0.60222,   0.60222,     5.755,  -0.89890,     -1.00,  0.633365,         2, 0.00000
    261.60,         4,         0,     953.7,   4345.49,     2.365,   0.60840,   0.60840,     5.936,  -0.90416,     -1.00,  0.658357,         2, 0.00000
    261.80,         4,         0,     954.2,   4345.98,     2.488,   0.61403,   0.61403,     6.117,  -0.90860,     -1.00,  0.683865,         2, 0.00000
    262.00,         4,         0,     954.7,   4346.49,     2.612,   0.61914,   0.61914,     6.299,  -0.91225,     -1.00,  0.709864,         2, 0.00000
    262.20,         4,         0,     955.2,   4347.02,     2.736,   0.62375,   0.62375,     6.482,  -0.91515,     -1.00,  0.736333,         2, 0.00000
    262.40,         4,         0,     955.8,   4347.58,     2.862,   0.62790,   0.62790,     6.665,  -0.91733,     -1.00,  0.763251,         2, 0.00000
    262.60,         4,         0,     956.4,   4348.17,     2.988,   0.63159,   0.63159,     6.849,  -0.91882,     -1.00,  0.790599,         2, 0.00000
    262.80,         4,         0,     957.0,   4348.78,     3.115,   0.63486,   0.63486,     7.033,  -0.91965,     -1.00,  0.818360,         2, 0.00000
    263.00,         4,         0,     957.6,   4349.41,     3.243,   0.63772,   0.63772,     7.217,  -0.91985,     -1.00,  0.712859,         2, 0.00000
    263.20,         4,         0,     958.3,   4350.07,     3.371,   0.64019,   0.64019,     7.400,  -0.91945,     -1.00,  0.733112,         2, 0.00000
    263.40,         4,         0,     959.0,   4350.76,     3.499,   0.64228,   0.64228,     7.584,  -0.91849,     -1.00,  0.753458,         2, 0.00000
    263.60,         4,         0,     959.7,   4351.47,     3.628,   0.64402,   0.64402,     7.768,  -0.91701,     -1.00,  0.773880,         2, 0.00000
    263.80,         4,         0,     960.4,   4352.21,     3.757,   0.64543,   0.64543,     7.951,  -0.91502,     -1.00,  0.794362,         2, 0.00000
    264.00,         4,         0,     961.2,   4352.98,     3.886,   0.64652,   0.64652,     8.134,  -0.91256,     -1.00,  0.814889,         2, 0.00000
    264.20,         4,         0,     962.0,   4353.77,     4.016,   0.64730,   0.64730,     8.316,  -0.90968,     -1.00,  0.835448,         2, 0.00000
    264.40,         4,         0,     962.8,   4354.58,     4.145,   0.64779,   0.64779,     8.498,  -0.90638,     -1.00,  0.856026,         2, 0.00000
    264.60,         4,         0,     963.6,   4355.42,     4.275,   0.64801,   0.64801,     8.679,  -0.90272,     -1.00,  0.876612,         2, 0.00000
    264.80,         4,         0,     964.5,   4356.29,     4.405,   0.64798,   0.64798,     8.859,  -0.89872,     -1.00,  0.897196,         2, 0.00000
    265.00,         4,         0,     965.4,   4357.19,     4.534,   0.64770,   0.64770,     9.038,  -0.89440,     -1.00,  0.917769,         2, 0.00000
    265.20,         4,         0,     966.3,   4358.11,     4.664,   0.64719,   0.64719,     9.216,  -0.88980,     -1.00,  0.938322,         2, 0.00000
    265.40,         4,         0,     967.3,   4359.05,     4.793,   0.64647,   0.64647,     9.394,  -0.88496,     -1.00,  0.874262,         2, 0.00000
    265.60,         4,         0,     968.2,   4360.02,     4.922,   0.64555,   0.64555,     9.570,  -0.87988,     -1.00,  0.891129,         2, 0.00000
    265.80,         4,         0,     969.2,   4361.02,     5.051,   0.64443,   0.64443,     9.746,  -0.87461,     -1.00,  0.907877,         2, 0.00000
    266.00,         4,         0,     970.2,   4362.04,     5.180,   0.64315,   0.64315,     9.920,  -0.86917,     -1.00,  0.924502,         2, 0.00000
    266.20,         4,         0,     971.3,   4363.09,     5.308,   0.64170,   0.64170,    10.093,  -0.86359,     -1.00,  0.941002,         2, 0.00000
    266.40,         4,         0,     972.4,   4364.17,     5.436,   0.64010,   0.64010,    10.266,  -0.85788,     -1.00,  0.957373,         2, 0.00000
    266.60,         4,         0,     973.5,   4365.27,     5.564,   0.63837,   0.63837,    10.437,  -0.85208,     -1.00,  0.973613,         2, 0.00000
    266.80,         4,         0,     974.6,   4366.39,     5.691,   0.63650,   0.63650,    10.606,  -0.84619,     -1.00,  0.989722,         2, 0.00000
    267.00,         4,         0,     975.7,   4367.54,     5.818,   0.63453,   0.63453,    10.775,  -0.84025,     -1.00,  1.005699,         2, 0.00000
    267.20,         4,         0,     976.9,   4368.72,     5.944,   0.63244,   0.63244,    10.943,  -0.83428,     -1.00,  1.021544,         2, 0.00000
    267.40,         4,         0,     978.1,   4369.92,     6.070,   0.63026,   0.63026,    11.109,  -0.82828,     -1.00,  1.037259,         2, 0.00000
    267.60,         4,         0,     979.3,   4371.15,     6.196,   0.62799,   0.62799,    11.274,  -0.82227,     -1.00,  1.052845,         2, 0.00000
    267.80,         4,         0,     980.6,   4372.40,     6.321,   0.62565,   0.62565,    11.438,  -0.81627,     -1.00,  1.068304,         2, 0.00000
    268.00,         4,         0,     981.9,   4373.68,     6.446,   0.62324,   0.62324,    11.600,  -0.81029,     -1.00,  1.083637,         2, 0.00000
    268.20,         4,         0,     983.2,   4374.98,     6.570,   0.62077,   0.62077,    11.762,  -0.80435,     -1.00,  1.042154,         2, 0.00000
    268.40,         4,         0,     984.5,   4376.30,     6.693,   0.61824,   0.61824,    11.922,  -0.79845,     -1.00,  1.055497,         2, 0.00000
    268.60,         4,         0,     985.9,   4377.65,     6.817,   0.61567,   0.61567,    12.081,  -0.79259,     -1.00,  1.068703,         2, 0.00000
    268.80,         4,         0,     987.2,   4379.03,     6.939,   0.61305,   0.61305,    12.239,  -0.78679,     -1.00,  1.081775,         2, 0.00000
    269.00,         4,         0,     988.6,   4380.43,     7.061,   0.61041,   0.61041,    12.396,  -0.78106,     -1.00,  1.094714,         2, 0.00000
    269.20,         4,         0,     990.1,   4381.85,     7.183,   0.60773,   0.60773,    12.552,  -0.77539,     -1.00,  1.107524,         2, 0.00000
    269.40,         4,         0,     991.5,   4383.30,     7.304,   0.60503,   0.60503,    12.706,  -0.76979,     -1.00,  1.120207,         2, 0.00000
    269.60,         4,         0,     993.0,   4384.78,     7.424,   0.60230,   0.60230,    12.859,  -0.76426,     -1.00,  1.132767,         2, 0.00000
    269.80,         4,         0,     994.5,   4386.27,     7.544,   0.59956,   0.59956,    13.012,  -0.75880,     -1.00,  1.145204,         2, 0.00000
    270.00,         4,         0,     996.0,   4387.79,     7.664,   0.59680,   0.59680,    13.163,  -0.75341,     -1.00,  1.157522,         2, 0.00000
    270.20,         4,         0,     997.5,   4389.34,     7.782,   0.59403,   0.59403,    13.313,  -0.74808,     -1.00,  1.169723,         2, 0.00000
    270.40,         4,         0,     999.1,   4390.91,     7.901,   0.59125,   0.59125,    13.462,  -0.74283,     -1.00,  1.181807,         2, 0.00000
    270.60,         4,         0,    1000.7,   4392.50,     8.018,   0.58846,   0.58846,    13.610,  -0.73763,     -1.00,  1.193776,         2, 0.00000
    270.80,         4,         0,    1002.3,   4394.11,     8.135,   0.58566,   0.58566,    13.757,  -0.73249,     -1.00,  1.205630,         2, 0.00000
    271.00,         4,         0,    1004.0,   4395.75,     8.252,   0.58286,   0.58286,    13.903,  -0.72740,     -1.00,  1.217370,         2, 0.00000
    271.20,         4,         0,    1005.6,   4397.41,     8.368,   0.58004,   0.58004,    14.048,  -0.72236,     -1.00,  1.228995,         2, 0.00000
    271.40,         4,         0,    1007.3,   4399.10,     8.484,   0.57722,   0.57722,    14.192,  -0.71735,     -1.00,  1.240506,         2, 0.00000
    271.60,         4,         0,    1009.0,   4400.81,     8.598,   0.57439,   0.57439,    14.335,  -0.71238,     -1.00,  1.209140,         2, 0.00000
    271.80,         4,         0,    1010.7,   4402.54,     8.713,   0.57154,   0.57154,    14.477,  -0.70744,     -1.00,  1.219207,         2, 0.00000
    272.00,         4,         0,    1012.5,   4404.29,     8.826,   0.56868,   0.56868,    14.618,  -0.70250,     -1.00,  1.229159,         2, 0.00000
    272.20,         4,         0,    1014.3,   4406.07,     8.940,   0.56581,   0.56581,    14.758,  -0.69758,     -1.00,  1.238993,         2, 0.00000
    272.40,         4,         0,    1016.1,   4407.87,     9.052,   0.56293,   0.56293,    14.897,  -0.69266,     -1.00,  1.248705,         2, 0.00000
    272.60,         4,         0,    1017.9,   4409.69,     9.164,   0.56002,   0.56002,    15.035,  -0.68773,     -1.00,  1.258291,         2, 0.00000
    272.80,         4,         0,    1019.7,   4411.53,     9.276,   0.55710,   0.55710,    15.172,  -0.68278,     -1.00,  1.267747,         2, 0.00000
    273.00,         4,         0,    1021.6,   4413.40,     9.386,   0.55415,   0.55415,    15.308,  -0.67781,     -1.00,  1.277067,         2, 0.00000
    273.20,         4,         0,    1023.5,   4415.29,     9.497,   0.55118,   0.55118,    15.443,  -0.67280,     -1.00,  1.286247,         2, 0.00000
    273.40,         4,         0,    1025.4,   4417.20,     9.606,   0.54818,   0.54818,    15.577,  -0.66776,     -1.00,  1.295282,         2, 0.00000
    273.60,         4,         0,    1027.3,   4419.13,     9.715,   0.54514,   0.54514,    15.711,  -0.66266,     -1.00,  1.304164,         2, 0.00000
    273.80,         4,         0,    1029.3,   4421.09,     9.824,   0.54207,   0.54207,    15.843,  -0.65750,     -1.00,  1.312889,         2, 0.00000
    274.00,         4,         0,    1031.3,   4423.06,     9.932,   0.53897,   0.53897,    15.974,  -0.65227,     -1.00,  1.321449,         2, 0.00000
    274.20,         4,         0,    1033.3,   4425.06,    10.039,   0.53582,   0.53582,    16.103,  -0.64697,     -1.00,  1.329840,         2, 0.00000
    274.40,         4,         0,    1035.3,   4427.08,    10.145,   0.53263,   0.53263,    16.232,  -0.64159,     -1.00,  1.338053,         2, 0.00000
    274.60,         4,         0,    1037.3,   4429.12,    10.251,   0.52939,   0.52939,    16.360,  -0.63611,     -1.00,  1.346082,         2, 0.00000
    274.80,         4,         0,    1039.4,   4431.18,    10.356,   0.52610,   0.52610,    16.487,  -0.63054,     -1.00,  1.353920,         2, 0.00000
    275.00,         4,         0,    1041.5,   4433.26,    10.461,   0.52276,   0.52276,    16.612,  -0.62487,     -1.00,  1.361560,         2, 0.00000
    275.20,         4,         0,    1043.6,   4435.36,    10.565,   0.51936,   0.51936,    16.737,  -0.61909,     -1.00,  1.352243,         2, 0.00000
    275.40,         4,         0,    1045.7,   4437.48,    10.668,   0.51590,   0.51590,    16.860,  -0.61319,     -1.00,  1.358172,         2, 0.00000
    275.60,         4,         0,    1047.8,   4439.63,    10.770,   0.51238,   0.51238,    16.982,  -0.60718,     -1.00,  1.363912,         2, 0.00000
    275.80,         4,         0,    1050.0,   4441.79,    10.872,   0.50880,   0.50880,    17.103,  -0.60103,     -1.00,  1.369454,         2, 0.00000
    276.00,         4,         0,    1052.2,   4443.98,    10.973,   0.50514,   0.50514,    17.222,  -0.59477,     -1.00,  1.374791,         2, 0.00000
